,ID,Approved
423,APPN50273626514,0.0115971756
424,APPO30358993611,0.0565013671
425,APPP50812246721,0.0011140266
426,APPQ90569518805,0.1634340731
427,APPT50959734121,0.2228868779
428,APPU30391605237,0.1420466296
429,APPV10348801322,0.0626333226
430,APPW50845645427,0.101933397
431,APPX40979259506,0.0053842055
432,APPY50204128621,0.0942411887
433,APPA60880974809,0.0119084614
434,APPB20886378947,0.0425051045
435,APPC30956683003,0.0796836326
436,APPE10435608217,0.230740859
437,APPF20103964341,0.2896163579
438,APPG30196114449,0.2019418687
439,APPH50862821513,0.00549267
440,APPI10377217633,0.0331973871
441,APPJ40318634703,0.4658380032
442,APPM50493632023,0.1821375318
443,APPN70135738135,0.016375539
444,APPO30500359204,0.0068667952
445,APPQ80619273444,0.0009087008
446,APPR70171181506,0.2500482384
447,APPU40937622821,0.0267826699
448,APPV10152372903,0.0220779493
449,APPW80854596047,0.0436854525
450,APPX20730045102,0.0223788953
451,APPY70095057223,0.0223826467
452,APPA70723537417,0.0585252051
453,APPB60633627527,0.0072937502
454,APPC30478072638,0.0194775076
455,APPD50010786702,0.0126930216
456,APPE80613844816,0.0008478145
457,APPF50610589929,0.1199211046
458,APPG70204563004,0.1913952943
459,APPH80422312114,0.0162280696
460,APPJ90415776326,0.1650680602
461,APPL90567985525,0.0140602259
462,APPM80261604604,0.0659201176
463,APPN10895363735,0.0604147294
464,APPO20329016835,0.0482717754
465,APPP70992643945,0.0673724446
466,APPQ70988263029,0.0018566888
467,APPR10955461104,0.0099968066
468,APPS30719919248,0.0018090414
469,APPT20588324318,6.893528397991E-005
470,APPV40049329532,0.0907349041
471,APPW80397099634,0.0915357815
472,APPX20702505723,0.1661550682
473,APPY10029957813,0.1670149211
474,APPZ80819366935,0.1026805706
475,APPA90796576001,0.0069934643
476,APPB70518925115,0.194778692
477,APPC40074048231,0.1754672453
478,APPD20648321326,0.022515492
479,APPE90246258437,0.0168503597
480,APPG70211933607,0.3540763199
481,APPH60005159726,0.0133195345
482,APPI30409973811,0.0137086981
483,APPJ90195613931,0.0124371302
484,APPK10530691012,0.0082614049
485,APPL10671243123,0.1201395428
486,APPM30057411226,7.373134039906E-005
487,APPN80382708322,0.0015082701
488,APPO50017247431,0.0259843197
489,APPP50761342522,0.184179322
490,APPQ40936455614,0.0289804208
491,APPR20583127717,0.0307041247
492,APPS30067286823,0.1195708947
493,APPT90531986944,7.373134039906E-005
494,APPU90736089015,0.1129707193
495,APPV40154339146,0.1816336837
496,APPW30591601244,0.0708944948
497,APPX30176348336,0.0005123162
498,APPY30009488439,0.0187276624
499,APPA30513853629,0.1962021779
500,APPB40862724718,0.1242327781
501,APPC80706361802,0.2349187173
502,APPD80257174926,0.0588635094
503,APPF90610127116,0.0543046997
504,APPG50800894218,0.0084155935
505,APPH10874683343,0.1334863253
506,APPJ70086622521,0.0016906182
507,APPK10506826628,0.0630000483
508,APPL60670161709,0.0881848332
509,APPM80727669838,0.379598254
510,APPN40027149928,0.0002630281
511,APPO20698513007,0.095819685
512,APPP80784417128,0.0801033168
513,APPQ30582873222,0.0202679726
514,APPT20658552518,0.0549637853
515,APPU50261418636,0.0104310668
516,APPV90166599713,0.1440676788
517,APPX50323665945,0.0396893973
518,APPY40761804047,0.0368786285
519,APPA30678622245,0.1145234596
520,APPB70155594305,0.0400602594
521,APPC20459579426,0.0090257738
522,APPE40720565633,0.0048681556
523,APPG80335981838,0.0017433073
524,APPH70817208942,0.0606068685
525,APPI80664442022,0.019331187
526,APPJ60923719128,0.0683713893
527,APPK80835112207,0.0023375985
528,APPL10258501346,0.0063491917
529,APPM40486124431,0.0393274125
530,APPN40934205501,0.0009014654
531,APPO90348632645,0.0708387179
532,APPP70738559708,0.2572176345
533,APPQ20260307818,0.0042260239
534,APPR10617393948,0.0127038648
535,APPS50490061009,0.0581636918
536,APPT20521426122,0.0168080754
537,APPU40667541249,0.1015549531
538,APPV70982889332,0.0319616225
539,APPW70207344401,0.2116580285
540,APPY20595005627,0.0720099837
541,APPZ90679413746,0.1410649758
542,APPA80968387846,4.5554558346347E-005
543,APPB10181429936,0.1500651181
544,APPC80319465017,0.2808216129
545,APPD30224414106,0.0929954089
546,APPE40675752239,0.0183373832
547,APPF30598434318,0.14502331
548,APPG10909392412,0.0658858271
549,APPI80807172627,0.1222956313
550,APPJ40588579728,0.1299111933
551,APPK40122794819,0.0263181371
552,APPL70644406925,0.0792512628
553,APPM50146629037,0.0492954002
554,APPN50194037112,0.0309492963
555,APPO80528504202,0.0070153253
556,APPP90001136326,0.0163630435
557,APPQ60363444432,0.0342038394
558,APPR40192335533,0.0853957804
559,APPS20313284631,0.3963122539
560,APPU90008251826,0.0710120903
561,APPV40963963905,0.0006190713
562,APPW90895783007,0.1154697519
563,APPY70272002231,0.0591565849
564,APPZ70995862325,0.1521734161
565,APPA60052579418,0.0402934093
566,APPB30839934525,0.4006201662
567,APPC80117963607,0.0442320908
568,APPD60155065706,0.302644521
569,APPF60426588931,0.0388969999
570,APPG20002638029,0.1156395901
571,APPJ90399089306,0.0893786762
572,APPK10673004441,0.0694098024
573,APPL10291525522,0.0503247606
574,APPN50643036726,0.2050064199
575,APPO50384656809,0.000979587
576,APPP10197677918,0.3755836196
577,APPR60433381148,0.0630090417
578,APPS90460278201,0.0210116453
579,APPT90453349315,0.0471658723
580,APPV10856331511,0.0709584951
581,APPW10346444622,0.1037736895
582,APPX40003814744,0.0138896202
583,APPY40607074836,0.1891823824
584,APPZ20878753922,0.0082871252
585,APPB90947953116,0.0077429277
586,APPC30244653244,0.0042685158
587,APPD20393274307,0.0544324288
588,APPE30720169418,0.3312519744
589,APPF80400365533,0.0802207297
590,APPG50912211643,0.0148999041
591,APPH90695628721,0.0216236094
592,APPI60889013803,0.0266011876
593,APPJ30530858912,0.1346566236
594,APPK60115011038,0.2806179333
595,APPL50504497148,0.0212396199
596,APPN30899469318,0.0721340552
597,APPO60576014441,0.0140476465
598,APPP60395216522,0.0281123864
599,APPR90095208714,0.0018269372
600,APPS40247522839,0.0018963774
601,APPT20878502936,0.1439939151
602,APPU80990895012,0.0093809363
603,APPX60546379341,0.4106657751
604,APPY80212429406,0.0332526457
605,APPZ30412063529,0.2426505025
606,APPA60043101615,0.0296957547
607,APPB40707677725,0.1925321165
608,APPC90259188819,0.1013417274
609,APPD10790684933,0.0139882873
610,APPF80642261133,0.2242734227
611,APPH60274315313,0.0117030691
612,APPI30503523408,0.1207693875
613,APPJ50037998522,0.013084921
614,APPK50376976645,0.0003815257
615,APPL80033873724,0.0994799336
616,APPM30928795827,0.0002972546
617,APPN80074354911,0.0164223102
618,APPO40869866045,0.0271333561
619,APPP60223518132,0.0185900378
620,APPR30862361307,0.0156838325
621,APPS90992466418,0.0387870503
622,APPT80530522524,0.0015132999
623,APPU40105818634,0.1292896114
624,APPV30295003703,0.0165222088
625,APPX70803048934,0.1226488817
626,APPY40448585045,0.3824510306
627,APPZ70851473117,0.0142077164
628,APPA20226245224,0.1001309933
629,APPB80397858345,0.0599213555
630,APPD40494675534,0.1440815391
631,APPE10239389624,0.040006758
632,APPF80370161727,0.0154541797
633,APPG20047527833,0.0983008197
634,APPH10119488946,0.109310451
635,APPI30881803033,0.0042540074
636,APPK60089998215,0.0063904438
637,APPL90184636316,0.1785236225
638,APPM80578506406,0.0211046867
639,APPN40875063533,0.002112202
640,APPO60310607619,0.0269855769
641,APPQ50251697807,0.0567861058
642,APPR30583866905,0.0016034842
643,APPT40009839105,0.0398103764
644,APPU60500007217,0.1485917686
645,APPV80507263336,0.0081751895
646,APPX10204913528,0.228793307
647,APPY60398889635,0.1293725858
648,APPC40648685035,0.0061627913
649,APPF60322568333,0.0120791066
650,APPG50372385406,0.0254711573
651,APPH60763287527,0.0126056148
652,APPI20724487638,0.0090785767
653,APPJ70247368706,0.0677634951
654,APPK80907917828,0.0446343411
655,APPL10860241917,0.2334292665
656,APPM70052327002,0.0019805814
657,APPN70307834109,0.0601173545
658,APPO90437674246,0.0415616257
659,APPQ50874592435,0.1780949991
660,APPR70129689508,0.0001333826
661,APPS80600773649,0.5616499782
662,APPT90981629731,0.0926766118
663,APPU40295361806,0.0584403156
664,APPV60299437907,0.1061697964
665,APPW70728038023,0.2124375232
666,APPX10516665117,0.3066593923
667,APPY60643965246,0.0537806633
668,APPZ30605972345,0.0488707158
669,APPA10462798435,0.0319269224
670,APPB30355581512,0.1314843193
671,APPC10547586633,0.0751345518
672,APPD30326204749,0.0309954455
673,APPF20865309933,0.0258421897
674,APPG80799062009,0.0830235342
675,APPH90823905114,0.0119397939
676,APPI90405604214,0.2134342615
677,APPJ30541982333,0.036243759
678,APPK10394686427,0.0043039946
679,APPL80299821536,0.0025407027
680,APPO50580562845,0.0107389307
681,APPR60582164106,0.0717779961
682,APPS70081155228,0.031817612
683,APPT30845477337,0.0580836494
684,APPU30980031412,0.0948549913
685,APPV70464554521,0.0621612574
686,APPX70389132712,0.1364074854
687,APPA90840046026,0.2164324529
688,APPB30964006113,0.1798243992
689,APPC40548793239,0.0063397491
690,APPF30363371528,0.0015544284
691,APPG80320819611,0.0052132524
692,APPI60804836831,0.1392801739
693,APPJ50916503948,0.1060447969
694,APPK70104158035,0.0392060114
695,APPL90784267109,0.0415365607
696,APPM60327772214,0.0456028405
697,APPN50730574308,0.0983798452
698,APPP10017517528,0.0031231133
699,APPR60543802701,0.0643786659
700,APPS50905623843,0.0969068116
701,APPV80884919113,0.0108712059
702,APPW60958408218,0.0036269654
703,APPX50989172344,0.0091808163
704,APPZ70223988524,0.0035149081
705,APPA80126265634,0.0140566017
706,APPB70148806716,0.0115209168
707,APPD20210274913,0.0432128888
708,APPF60247891103,0.0025347907
709,APPG70781842233,0.2213276912
710,APPH80949514333,0.1630427858
711,APPI10292895401,0.0250456609
712,APPJ40080942533,0.0012312054
713,APPK70551488646,0.0367961552
714,APPM60329923838,0.1059718328
715,APPO90884124024,0.0058568272
716,APPP70177506138,0.1489774782
717,APPQ20329124207,0.0029361844
718,APPR50010813324,0.0098806845
719,APPS20472229428,0.0024193898
720,APPT30003743534,0.0860045483
721,APPU30761024625,0.0040186165
722,APPV60440774719,0.0648757024
723,APPW10802427848,0.0199343896
724,APPX50847001901,0.1325208319
725,APPY90597705025,0.0081678286
726,APPA20178796211,0.0256138425
727,APPB60968669303,0.2572197866
728,APPC50713459422,0.0040641453
729,APPD30017534507,0.0039789707
730,APPE80754081602,0.0041648569
731,APPG60440413843,0.0089429413
732,APPK10479702245,0.0084594382
733,APPL20754956313,0.0986150756
734,APPM10216063412,6.86383810714E-005
735,APPN60622229526,0.0491322848
736,APPO90527013648,0.0910210742
737,APPP80662398735,0.0202051618
738,APPQ50372915823,0.0002812499
739,APPR80054558907,0.0346126546
740,APPS40654445026,0.0500953645
741,APPT30673148148,0.0611806056
742,APPU50149699219,0.0136256263
743,APPV60642722334,0.0361731617
744,APPY50783877649,0.2511576954
745,APPZ30417006702,0.0095653641
746,APPB80039471925,0.0333816434
747,APPC80399226017,0.3068083413
748,APPE60500761238,0.1102018055
749,APPF30442909319,0.0848043378
750,APPG60792418401,0.0868897624
751,APPH30850229543,0.0203256264
752,APPJ20645523707,0.2755324811
753,APPK40338347833,0.0092384997
754,APPN80082502125,0.235649997
755,APPO10505658228,0.0087369351
756,APPR80255496544,2.87002955247E-005
757,APPT10572952745,0.0478672053
758,APPU20598092845,0.0022864379
759,APPV90681978947,0.2829602871
760,APPW70051742049,0.0462884226
761,APPA20712823448,0.028378889
762,APPB10936759508,0.1179735033
763,APPC90878353641,0.239831192
764,APPD40625665742,0.0079860545
765,APPE60401478849,0.0811560986
766,APPF10819225912,0.1873606987
767,APPH60409321104,0.1613927666
768,APPI40406169214,0.2037381615
769,APPK70748566447,0.2146135729
770,APPL80817915513,0.1408270601
771,APPM20939483648,0.0105316244
772,APPN40698099726,0.0304326886
773,APPO40348743807,0.0828764411
774,APPP50048656911,0.0136405405
775,APPQ60415477022,0.1578703018
776,APPR40366769123,0.0707113886
777,APPS20684438241,0.0264230988
778,APPT70167942303,0.0005357679
779,APPU90150979438,0.0473233261
780,APPV20841539501,0.0385557439
781,APPW70091326638,0.0471290152
782,APPX90732106746,0.056430486
783,APPY40530322831,0.0382938911
784,APPB80234335131,0.1207529506
785,APPC70998952234,0.0303676147
786,APPD20330233349,0.0051378693
787,APPE30465233427,0.0247122113
788,APPG20987931624,0.0091469577
789,APPH10434483737,0.1076697214
790,APPI70725565825,0.0229290753
791,APPJ10932151905,0.0074905847
792,APPK80755971043,0.0847837744
793,APPL20227248105,0.0012299839
794,APPN30234861315,0.0358656483
795,APPO40425986436,0.0757384479
796,APPP30570536526,0.1546035716
797,APPQ50623987613,0.0018957249
798,APPR70615937709,0.0753784302
799,APPS50709998824,0.0208671313
800,APPT10481824943,0.0753830355
801,APPV10805168102,0.0180537391
802,APPW30713575209,0.0238718532
803,APPX20786783312,0.0240121642
804,APPZ20137229548,0.0083009214
805,APPA10777598643,0.0963056944
806,APPB10238193739,0.1131744778
807,APPC60937831819,0.0001333558
808,APPD40879787937,0.0325363147
809,APPE10746511009,0.2190489329
810,APPG70116873221,0.0200016613
811,APPH60759359311,0.220748638
812,APPI80960371427,0.1035793884
813,APPJ80266871524,0.0012851445
814,APPL20217168732,0.1649134347
815,APPM50253644839,0.0261781173
816,APPN30566416936,0.1817878056
817,APPQ60952678219,0.131392085
818,APPR20768147343,0.111096319
819,APPS80161471444,0.2458827991
