,ID,Approved
330,APPC90796515024,0.00750389136374
331,APPD40803081115,0.00820142775774
332,APPE30694295241,0.00522366538644
333,APPG30216561448,0.00096988043515
334,APPI30712489617,0.00973019003868
335,APPJ10278243703,0.0260867550969
336,APPK80277621846,0.0424636304379
337,APPL80078362905,0.00567317241803
338,APPO60098103209,0.0111160473898
339,APPP60023927349,0.00332663231529
340,APPQ30612604402,0.0237848330289
341,APPS60320313627,0.0364187583327
342,APPT70534587715,0.0259096939117
343,APPU90780836829,0.00051130540669
344,APPV60622819917,0.00934921950102
345,APPW70434264005,0.00173998111859
346,APPX20729451101,0.0125540439039
347,APPY30046504231,0.0324223712087
348,APPZ80350479313,0.0112500600517
349,APPA80096183429,0.00428303750232
350,APPB70273443505,0.0187467280775
351,APPE50142203809,0.0144483074546
352,APPF10034408943,0.0185131952167
353,APPH90511677131,0.0158393997699
354,APPI30546095229,0.0174341760576
355,APPJ80416595345,0.00130978343077
356,APPK90285872443,0.0351085774601
357,APPL60953579512,0.00205044494942
358,APPM20644925619,0.0106899393722
359,APPN20225869714,0.0122664216906
360,APPP90991305913,0.0608493536711
361,APPQ70050552026,0.0233883149922
362,APPR60767582147,0.000766422832385
363,APPT70410545308,0.011578743346
364,APPU10135235412,0.00480672484264
365,APPW10606832628,0.0242882650346
366,APPX60227485706,0.00354456412606
367,APPY90764876839,0.0192962531
368,APPZ20628084928,0.0135855227709
369,APPA80547519048,0.0347481295466
370,APPB20703102133,0.00641242228448
371,APPC90727362248,0.00456685712561
372,APPD20670011304,0.0228346716613
373,APPE60844191408,0.0153897814453
374,APPF30948581526,0.0136499833316
375,APPG60202918616,0.00648992042989
376,APPH40712615721,0.0118039175868
377,APPI10123409842,0.0102261742577
378,APPL30082033114,0.00663785776123
379,APPO60813926409,0.00550155946985
380,APPQ80765126647,0.00861263647676
381,APPS30481303817,0.00888947304338
382,APPT50402483936,0.0173964444548
383,APPU40449068016,0.00219928729348
384,APPV90997847138,0.0375036895275
385,APPW30766041243,0.0114307682961
386,APPX50585681323,0.0130026396364
387,APPZ50469333546,0.0036665990483
388,APPA50959811611,0.0051958267577
389,APPB70963575742,0.0586056150496
390,APPC40538253839,0.0058990130201
391,APPD70917584927,0.0460914000869
392,APPE30737089003,0.0106172552332
393,APPF10850926136,0.00699612917379
394,APPG90248489235,0.014930463396
395,APPH90860947347,0.0115636959672
396,APPI30734581444,0.0359840430319
397,APPJ70071568525,0.0200225058943
398,APPK30063345602,0.00733421929181
399,APPL90511325735,0.0152868973091
400,APPM40335888826,0.0100281080231
401,APPN40298397941,0.019028134644
402,APPO80337469005,0.00681849522516
403,APPP30205342136,0.0589802153409
404,APPQ50283384214,0.0245288833976
405,APPR60598764318,0.0233496278524
406,APPS20640034406,0.0244707856327
407,APPT90434682534,0.0186968315393
408,APPU70260393644,0.0106329442933
409,APPV50716587732,0.00977671332657
410,APPW10401854821,0.00878131669015
411,APPX20748215949,0.0222461782396
412,APPY80151839018,0.00162531610113
413,APPZ20847918104,0.0225348453969
414,APPA40955069224,0.0123310117051
415,APPB90344945306,0.00565715041012
416,APPC50897719435,0.00988933350891
417,APPD50349215529,0.0179220438004
418,APPE70565133611,0.008185563609
419,APPG50350411819,0.0109636876732
420,APPH20483931906,0.000308975169901
421,APPI50849415049,0.0466607324779
422,APPK20493991213,0.00282590836287
423,APPN50273626514,0.00063545582816
424,APPO30358993611,0.007827937603
425,APPP50812246721,0.00078580895206
426,APPQ90569518805,0.0350568294525
427,APPT50959734121,0.0265461076051
428,APPU30391605237,0.023067580536
429,APPV10348801322,0.00798968411982
430,APPW50845645427,0.0129547873512
431,APPX40979259506,0.00784287322313
432,APPY50204128621,0.0124923707917
433,APPA60880974809,0.0133596537635
434,APPB20886378947,0.00669949827716
435,APPC30956683003,0.00473310844973
436,APPE10435608217,0.0628446489573
437,APPF20103964341,0.028355691582
438,APPG30196114449,0.00933036673814
439,APPH50862821513,0.0135418083519
440,APPI10377217633,0.00913780927658
441,APPJ40318634703,0.0329011790454
442,APPM50493632023,0.00273151486181
443,APPN70135738135,0.0159524288028
444,APPO30500359204,0.000192397303181
445,APPQ80619273444,0.00105355773121
446,APPR70171181506,0.0370810441673
447,APPU40937622821,0.0190638527274
448,APPV10152372903,0.0101338503882
449,APPW80854596047,0.0150585481897
450,APPX20730045102,0.00705447327346
451,APPY70095057223,0.0146313915029
452,APPA70723537417,0.00314708310179
453,APPB60633627527,0.00217921845615
454,APPC30478072638,0.000884129782207
455,APPD50010786702,0.00414405483752
456,APPE80613844816,0.0045167747885
457,APPF50610589929,0.0296963714063
458,APPG70204563004,0.0330931656063
459,APPH80422312114,0.0410589314997
460,APPJ90415776326,0.0157467741519
461,APPL90567985525,0.0029724764172
462,APPM80261604604,0.00254943384789
463,APPN10895363735,0.00722665432841
464,APPO20329016835,0.0109004965052
465,APPP70992643945,0.0353019721806
466,APPQ70988263029,0.00780915049836
467,APPR10955461104,0.008949091658
468,APPS30719919248,0.00247380300425
469,APPT20588324318,0.00206522829831
470,APPV40049329532,0.0231088474393
471,APPW80397099634,0.0432045087218
472,APPX20702505723,0.0286097824574
473,APPY10029957813,0.0160711668432
474,APPZ80819366935,0.0432351790369
475,APPA90796576001,0.00931689888239
476,APPB70518925115,0.0351181440055
477,APPC40074048231,0.0341357663274
478,APPD20648321326,0.0856961607933
479,APPE90246258437,0.00778819760308
480,APPG70211933607,0.0407262891531
481,APPH60005159726,0.0080491323024
482,APPI30409973811,0.0130933476612
483,APPJ90195613931,0.00423794938251
484,APPK10530691012,0.00312621262856
485,APPL10671243123,0.0300670992583
486,APPM30057411226,0.00556330522522
487,APPN80382708322,0.00232163118199
488,APPO50017247431,0.00261944439262
489,APPP50761342522,0.0181618072093
490,APPQ40936455614,0.00710251182318
491,APPR20583127717,0.003496554913
492,APPS30067286823,0.00574402371421
493,APPT90531986944,0.00556330522522
494,APPU90736089015,0.0186501611024
495,APPV40154339146,0.0412996187806
496,APPW30591601244,0.0327872149646
497,APPX30176348336,0.0117214554921
498,APPY30009488439,0.00571183487773
499,APPA30513853629,0.0566366799176
500,APPB40862724718,0.0305308159441
501,APPC80706361802,0.0556079447269
502,APPD80257174926,0.0116173941642
503,APPF90610127116,0.00711099756882
504,APPG50800894218,0.0013867947273
505,APPH10874683343,0.00726572470739
506,APPJ70086622521,0.00781998317689
507,APPK10506826628,0.0159460231662
508,APPL60670161709,0.00565422466025
509,APPM80727669838,0.0485860332847
510,APPN40027149928,0.0180213134736
511,APPO20698513007,0.00130185054149
512,APPP80784417128,0.0540851913393
513,APPQ30582873222,0.00826017558575
514,APPT20658552518,0.00141294498462
515,APPU50261418636,0.00917822215706
516,APPV90166599713,0.0241068247706
517,APPX50323665945,0.0222104433924
518,APPY40761804047,0.00307848234661
519,APPA30678622245,0.00220787501894
520,APPB70155594305,0.0132802715525
521,APPC20459579426,0.00911759585142
522,APPE40720565633,0.00707490043715
523,APPG80335981838,0.00772403180599
524,APPH70817208942,0.00749287614599
525,APPI80664442022,0.00448134634644
526,APPJ60923719128,0.00537909753621
527,APPK80835112207,0.00348619115539
528,APPL10258501346,0.0219734273851
529,APPM40486124431,0.00956214033067
530,APPN40934205501,0.00495219277218
531,APPO90348632645,0.0132330665365
532,APPP70738559708,0.0515893027186
533,APPQ20260307818,0.0112793287262
534,APPR10617393948,0.0135062979534
535,APPS50490061009,0.00561721762642
536,APPT20521426122,0.00349614792503
537,APPU40667541249,0.00214314833283
538,APPV70982889332,0.0440200529993
539,APPW70207344401,0.0329270288348
540,APPY20595005627,0.0229788254946
541,APPZ90679413746,0.0528473071754
542,APPA80968387846,0.00261830841191
543,APPB10181429936,0.019538005814
544,APPC80319465017,0.0180173981935
545,APPD30224414106,0.0382122062147
546,APPE40675752239,0.00732613820583
547,APPF30598434318,0.0272994358093
548,APPG10909392412,0.0119167286903
549,APPI80807172627,0.00977573078126
550,APPJ40588579728,0.00163411488757
551,APPK40122794819,0.00870403740555
552,APPL70644406925,0.031601369381
553,APPM50146629037,0.00706049473956
554,APPN50194037112,0.00165259779897
555,APPO80528504202,0.01923953183
556,APPP90001136326,0.00394526077434
557,APPQ60363444432,0.0073264259845
558,APPR40192335533,0.00174547196366
559,APPS20313284631,0.0241419840604
560,APPU90008251826,0.0133385639638
561,APPV40963963905,0.00626549497247
562,APPW90895783007,0.020241305232
563,APPY70272002231,0.00290094455704
564,APPZ70995862325,0.00595005368814
565,APPA60052579418,0.00198198854923
566,APPB30839934525,0.0690810903907
567,APPC80117963607,0.00547288591042
568,APPD60155065706,0.0511566363275
569,APPF60426588931,0.00515094399452
570,APPG20002638029,0.00312975700945
571,APPJ90399089306,0.00513987196609
572,APPK10673004441,0.00554923014715
573,APPL10291525522,0.0195193067193
574,APPN50643036726,0.0197547767311
575,APPO50384656809,0.009751342237
576,APPP10197677918,0.00907926913351
577,APPR60433381148,0.0120127880946
578,APPS90460278201,0.0139165250584
579,APPT90453349315,0.0149013511837
580,APPV10856331511,0.00928817130625
581,APPW10346444622,0.0187517460436
582,APPX40003814744,0.00339664635248
583,APPY40607074836,0.0433840602636
584,APPZ20878753922,0.0102294217795
585,APPB90947953116,0.00518929166719
586,APPC30244653244,0.0010925042443
587,APPD20393274307,0.00644188281149
588,APPE30720169418,0.0137270316482
589,APPF80400365533,0.0161810107529
590,APPG50912211643,0.0204762797803
591,APPH90695628721,0.0146021749824
592,APPI60889013803,0.0130768511444
593,APPJ30530858912,0.00581031944603
594,APPK60115011038,0.0479400791228
595,APPL50504497148,0.00959423836321
596,APPN30899469318,0.00634671421722
597,APPO60576014441,0.0101188467816
598,APPP60395216522,0.00191693531815
599,APPR90095208714,0.0103956507519
600,APPS40247522839,0.0105205709115
601,APPT20878502936,0.029832104221
602,APPU80990895012,0.00705692917109
603,APPX60546379341,0.0106994947419
604,APPY80212429406,0.00209057889879
605,APPZ30412063529,0.0541644953191
606,APPA60043101615,0.0167807452381
607,APPB40707677725,0.045821160078
608,APPC90259188819,0.0701216831803
609,APPD10790684933,0.00778175098822
610,APPF80642261133,0.00930879451334
611,APPH60274315313,0.00374139100313
612,APPI30503523408,0.0202846154571
613,APPJ50037998522,0.0196214783937
614,APPK50376976645,0.0122211743146
615,APPL80033873724,0.00617554085329
616,APPM30928795827,0.00256278016604
617,APPN80074354911,0.0096149770543
618,APPO40869866045,0.00286869658157
619,APPP60223518132,0.00475722225383
620,APPR30862361307,0.0142622310668
621,APPS90992466418,0.020227946341
622,APPT80530522524,0.00333901518025
623,APPU40105818634,0.00121724326164
624,APPV30295003703,0.0102008860558
625,APPX70803048934,0.0657231733203
626,APPY40448585045,0.0083696777001
627,APPZ70851473117,0.00739706680179
628,APPA20226245224,0.0204915031791
629,APPB80397858345,0.0535804145038
630,APPD40494675534,0.0301933009177
631,APPE10239389624,0.0069199251011
632,APPF80370161727,0.0102394837886
633,APPG20047527833,0.037165183574
634,APPH10119488946,0.00159598898608
635,APPI30881803033,0.00647007627413
636,APPK60089998215,0.000971399771515
637,APPL90184636316,0.0417613610625
638,APPM80578506406,0.00289563508704
639,APPN40875063533,0.0105754425749
640,APPO60310607619,0.00691001024097
641,APPQ50251697807,0.0238338634372
642,APPR30583866905,0.00563213136047
643,APPT40009839105,0.00177660549525
644,APPU60500007217,0.0557840950787
645,APPV80507263336,0.0131436418742
646,APPX10204913528,0.0664431080222
647,APPY60398889635,0.0160733833909
648,APPC40648685035,0.018355904147
649,APPF60322568333,0.0150095168501
650,APPG50372385406,0.0231575202197
651,APPH60763287527,0.00757905980572
652,APPI20724487638,0.00443592108786
653,APPJ70247368706,0.024404225871
654,APPK80907917828,0.0150364143774
655,APPL10860241917,0.00343686086126
656,APPM70052327002,0.00274540297687
657,APPN70307834109,0.0126188453287
658,APPO90437674246,0.0153250237927
659,APPQ50874592435,0.0472269840539
660,APPR70129689508,0.00304500362836
661,APPS80600773649,0.046981215477
662,APPT90981629731,0.0296971686184
663,APPU40295361806,0.046758338809
664,APPV60299437907,0.0162106342614
665,APPW70728038023,0.0483099520206
666,APPX10516665117,0.00237590866163
667,APPY60643965246,0.0244143549353
668,APPZ30605972345,0.00812123995274
669,APPA10462798435,0.00398614350706
670,APPB30355581512,0.0844486802816
671,APPC10547586633,0.00452474271879
672,APPD30326204749,0.0127380806953
673,APPF20865309933,0.00469158962369
674,APPG80799062009,0.0108754578978
675,APPH90823905114,0.0163566153497
676,APPI90405604214,0.0271870456636
677,APPJ30541982333,0.0162124969065
678,APPK10394686427,0.0229953173548
679,APPL80299821536,0.00822735019028
680,APPO50580562845,0.000971943198238
681,APPR60582164106,0.0207050666213
682,APPS70081155228,0.00142187345773
683,APPT30845477337,0.0250325147063
684,APPU30980031412,0.03185069561
685,APPV70464554521,0.0192046500742
686,APPX70389132712,0.0228418763727
687,APPA90840046026,0.0251462087035
688,APPB30964006113,0.0290676970035
689,APPC40548793239,0.0116514842957
690,APPF30363371528,0.00343549088575
691,APPG80320819611,0.011549545452
692,APPI60804836831,0.0162598714232
693,APPJ50916503948,0.00350669608451
694,APPK70104158035,0.0432911813259
695,APPL90784267109,0.0175527334213
696,APPM60327772214,0.0192837864161
697,APPN50730574308,0.0539542101324
698,APPP10017517528,0.0105260564014
699,APPR60543802701,0.0310448780656
700,APPS50905623843,0.013327925466
701,APPV80884919113,0.0101900734007
702,APPW60958408218,0.00158542767167
703,APPX50989172344,0.00262615899555
704,APPZ70223988524,0.00549025600776
705,APPA80126265634,0.00734885549173
706,APPB70148806716,0.00361532601528
707,APPD20210274913,0.0160041972995
708,APPF60247891103,0.00699564488605
709,APPG70781842233,0.0104397749528
710,APPH80949514333,0.0390926711261
711,APPI10292895401,0.00201383023523
712,APPJ40080942533,0.0101311244071
713,APPK70551488646,0.00831855554134
714,APPM60329923838,0.0129829309881
715,APPO90884124024,0.00483794277534
716,APPP70177506138,0.0233259890229
717,APPQ20329124207,0.00154272210784
718,APPR50010813324,0.0076745566912
719,APPS20472229428,0.00449928082526
720,APPT30003743534,0.0522008165717
721,APPU30761024625,0.00918627344072
722,APPV60440774719,0.0284793265164
723,APPW10802427848,0.00995206087828
724,APPX50847001901,0.0216261781752
725,APPY90597705025,0.00996243115515
726,APPA20178796211,0.00509924022481
727,APPB60968669303,0.0504742749035
728,APPC50713459422,0.00814683083445
729,APPD30017534507,0.0155546916649
730,APPE80754081602,0.0157732311636
731,APPG60440413843,0.0182019602507
732,APPK10479702245,0.0178797356784
733,APPL20754956313,0.0369790643454
734,APPM10216063412,0.00609222985804
735,APPN60622229526,0.0171512980014
736,APPO90527013648,0.01493462082
737,APPP80662398735,0.0104853659868
738,APPQ50372915823,0.0207354091108
739,APPR80054558907,0.00248788669705
740,APPS40654445026,0.0120413210243
741,APPT30673148148,0.022320613265
742,APPU50149699219,0.00529423775151
743,APPV60642722334,0.00193343090359
744,APPY50783877649,0.0513456016779
745,APPZ30417006702,0.0126628335565
746,APPB80039471925,0.00453495141119
747,APPC80399226017,0.039404887706
748,APPE60500761238,0.0113124800846
749,APPF30442909319,0.0803970173001
750,APPG60792418401,0.0304083637893
751,APPH30850229543,0.0119228726253
752,APPJ20645523707,0.0108668794855
753,APPK40338347833,0.00920672900975
754,APPN80082502125,0.0412126518786
755,APPO10505658228,0.0131682436913
756,APPR80255496544,0.00487544341013
757,APPT10572952745,0.0196840316057
758,APPU20598092845,0.00537391146645
759,APPV90681978947,0.0389346107841
760,APPW70051742049,0.0273840073496
761,APPA20712823448,0.0203016493469
762,APPB10936759508,0.0549601204693
763,APPC90878353641,0.0593648180366
764,APPD40625665742,0.00205927761272
765,APPE60401478849,0.00591205246747
766,APPF10819225912,0.00652464991435
767,APPH60409321104,0.0687911063433
768,APPI40406169214,0.0355467051268
769,APPK70748566447,0.0538467019796
770,APPL80817915513,0.0623079054058
771,APPM20939483648,0.00197402504273
772,APPN40698099726,0.0184007566422
773,APPO40348743807,0.00474701076746
774,APPP50048656911,0.0219826735556
